Force,Position,date
61.67875,57.74675000000001,Mon Jul 14 2014 07:24:00 GMT-0400 (EDT)
119.51920833333337,95.09483333333333,Tue Jul 15 2014 07:24:00 GMT-0400 (EDT)
73.46845833333333,56.912375000000004,Wed Jul 16 2014 07:24:00 GMT-0400 (EDT)
145.63704166666668,109.90812500000003,Thu Jul 17 2014 07:24:00 GMT-0400 (EDT)
143.77858333333333,114.29691666666663,Fri Jul 18 2014 07:24:00 GMT-0400 (EDT)
306.42187499999994,261.934875,Sat Jul 19 2014 07:24:00 GMT-0400 (EDT)
157.27116666666663,153.76212499999997,Sun Jul 20 2014 07:24:00 GMT-0400 (EDT)
102.35733333333332,131.67754166666668,Mon Jul 21 2014 07:24:00 GMT-0400 (EDT)
77.24879166666668,124.41441666666667,Tue Jul 22 2014 07:24:00 GMT-0400 (EDT)
50.916583333333335,71.93987499999999,Wed Jul 23 2014 07:24:00 GMT-0400 (EDT)
73.803375,84.60070833333333,Thu Jul 24 2014 07:24:00 GMT-0400 (EDT)
127.36579166666665,124.48712500000003,Fri Jul 25 2014 07:24:00 GMT-0400 (EDT)
276.82183333333325,262.9470416666666,Sat Jul 26 2014 07:24:00 GMT-0400 (EDT)
196.76137500000002,191.74824999999998,Sun Jul 27 2014 07:24:00 GMT-0400 (EDT)
181.640625,189.35729166666667,Mon Jul 28 2014 07:24:00 GMT-0400 (EDT)
120.97270833333334,144.29799999999997,Tue Jul 29 2014 07:24:00 GMT-0400 (EDT)
88.43537500000001,131.35783333333333,Wed Jul 30 2014 07:24:00 GMT-0400 (EDT)
51.81333333333334,56.05083333333334,Thu Jul 31 2014 07:24:00 GMT-0400 (EDT)
150.73979166666666,102.26416666666667,Fri Aug 01 2014 07:24:00 GMT-0400 (EDT)
141.731125,101.29420833333336,Sat Aug 02 2014 07:24:00 GMT-0400 (EDT)
124.77745833333331,106.19491666666666,Sun Aug 03 2014 07:24:00 GMT-0400 (EDT)
179.9165416666667,172.22287500000002,Mon Aug 04 2014 07:24:00 GMT-0400 (EDT)
150.60962499999997,164.76520833333333,Tue Aug 05 2014 07:24:00 GMT-0400 (EDT)
164.3775,216.36595833333334,Wed Aug 06 2014 07:24:00 GMT-0400 (EDT)
126.40479166666667,205.39050000000006,Thu Aug 07 2014 07:24:00 GMT-0400 (EDT)
105.52258333333333,143.60537499999998,Fri Aug 08 2014 07:24:00 GMT-0400 (EDT)
179.76908333333333,187.57975,Sat Aug 09 2014 07:24:00 GMT-0400 (EDT)
143.29416666666668,127.20241666666665,Sun Aug 10 2014 07:24:00 GMT-0400 (EDT)
87.63199999999999,81.65379166666666,Mon Aug 11 2014 07:24:00 GMT-0400 (EDT)
118.22658333333332,146.79170833333333,Tue Aug 12 2014 07:24:00 GMT-0400 (EDT)
